names,alt_names,id,source,has_ambiguous_surname,short_fullname,short_surname,important_name
roberto campos,['roberto campos'],500865,cpdoc,True,False,False,False
roberto capriles,['roberto capriles'],115292,frus,False,False,False,False
roberto carlos,['roberto carlos'],500866,cpdoc,True,False,False,False
roberto de oliveira campos,['roberto de oliveira campos'],102148,frus,True,False,False,False
roberto e. guyer,"['roberto e. guyer', 'roberto guyer']",105339,frus,False,False,False,False
roberto e. viola,"['roberto e. viola', 'roberto viola']",114095,frus,False,False,False,False
roberto ferreira,['roberto ferreira'],500867,cpdoc,True,False,False,False
roberto kelly,['roberto kelly'],500868,cpdoc,True,False,False,False
roberto lyra,['roberto lyra'],500869,cpdoc,True,False,True,False
roberto marinho,['roberto marinho'],500870,cpdoc,True,False,False,False
roberto santos,['roberto santos'],500871,cpdoc,True,False,False,False
roberto silveira,['roberto silveira'],500872,cpdoc,True,False,False,False
roberto simonsen,['roberto simonsen'],500873,cpdoc,False,False,False,False
rocha lagoa,['rocha lagoa'],500874,cpdoc,False,False,False,False
rodrigo carazo odio,['rodrigo carazo odio'],110012,frus,False,False,True,False
rodrigo otávio,"['rodrigo otávio', 'rodrigo otavio']",500875,cpdoc,True,False,False,False
rodrigues alves,['rodrigues alves'],500876,cpdoc,True,False,False,False
rodrigues lima,['rodrigues lima'],500877,cpdoc,True,False,True,False
rodrigues neto,['rodrigues neto'],500878,cpdoc,True,False,True,False
roger bentham stevens,['roger bentham stevens'],112996,frus,False,False,False,False
roger d. hansen,"['roger d. hansen', 'roger hansen']",105517,frus,False,False,False,False
roger w. fontaine,"['roger w. fontaine', 'roger fontaine']",115469,frus,False,False,False,False
rogério cerqueira leite,"['rogério cerqueira leite', 'rogerio cerqueira leite']",500879,cpdoc,True,False,False,False
rogério marinho,"['rogério marinho', 'rogerio marinho']",500880,cpdoc,True,False,False,False
romulo escobar bethancourt,['romulo escobar bethancourt'],115431,frus,False,False,False,False
ronald de carvalho,['ronald de carvalho'],500881,cpdoc,True,False,False,False
ronald e. woods,"['ronald e. woods', 'ronald woods']",116287,frus,False,False,False,False
ronald reagan,"['ronald w. reagan', 'ronald reagan']",111219,frus and cpdoc,False,False,False,False
ronald w. reagan,"['ronald w. reagan', 'ronald reagan']",111219,frus,False,False,False,False
ronaldo sardenberg,['ronaldo sardenberg'],500882,cpdoc,False,False,False,False
rondon pacheco,['rondon pacheco'],500883,cpdoc,True,False,False,False
rosalynn carter,['rosalynn carter'],102258,frus and cpdoc,False,False,False,False
roy h. jenkins,"['roy h. jenkins', 'roy jenkins']",106590,frus,False,False,False,False
roy mason,['roy mason'],108618,frus,False,False,False,False
ruben o. franco,"['ruben o. franco', 'ruben franco']",115481,frus,True,False,False,False
rubens barbosa,['rubens barbosa'],500884,cpdoc,True,False,False,False
rubens costa,['rubens costa'],500885,cpdoc,True,False,False,False
rubens porto,['rubens porto'],500886,cpdoc,False,False,False,False
rubens resstel,['rubens resstel'],500887,cpdoc,False,False,False,False
rubens ricupero,['rubens ricupero'],500888,cpdoc,False,False,False,False
rubens vaz,['rubens vaz'],500889,cpdoc,False,False,True,False
rudolph a. peterson,"['rudolph a. peterson', 'rudolph peterson']",110614,frus,False,False,False,False
rui barbosa,['rui barbosa'],500890,cpdoc,True,False,False,False
rui carneiro,['rui carneiro'],500891,cpdoc,True,False,False,False
rui palmeira,['rui palmeira'],500892,cpdoc,False,False,False,False
rui patrício,"['rui patrício', 'rui patricio']",110435,frus,False,False,False,False
rui santos,['rui santos'],500893,cpdoc,True,False,False,False
rupiah banda,['rupiah banda'],100831,frus,False,False,False,False
ruth de souza castro,['ruth de souza castro'],500894,cpdoc,True,False,False,False
ruth escobar,['ruth escobar'],500895,cpdoc,False,False,False,False
régis bittencourt,"['régis bittencourt', 'regis bittencourt']",500896,cpdoc,True,False,False,False
rêgo barros,"['rêgo barros', 'rego barros']",500897,cpdoc,True,False,False,False
rómulo betancourt,"['rómulo betancourt', 'romulo betancourt']",101263,frus,False,False,False,False
rômulo de almeida,"['rômulo de almeida', 'romulo de almeida']",500898,cpdoc,True,False,False,False
s. k. dehlavi,"['s. k. dehlavi', 'dehlavi']",103287,frus,False,True,False,False
s. k. mai,"['s. k. mai', 'mai']",108361,frus,False,True,True,False
s. m. yusuf,"['s. m. yusuf', 'yusuf']",114974,frus,False,True,False,False
s. o. adebo,"['s. o. adebo', 'adebo']",100113,frus,False,True,False,False
s. s. mcclure,"['s. s. mcclure', 'mcclure']",108788,frus,False,True,False,False
sabah al-ahmad al-jaber al-sabah,['sabah al-ahmad al-jaber al-sabah'],111787,frus,False,False,False,False
saburo okita,['saburo okita'],110049,frus,False,False,False,False
sadock de sá,"['sadock de sá', 'sadock de sa']",500899,cpdoc,True,False,True,False
sadruddin aga khan,['sadruddin aga khan'],100130,frus,True,False,True,False
saldanha derzi,['saldanha derzi'],500900,cpdoc,False,False,False,False
salim ahmed salim,['salim ahmed salim'],111843,frus,False,False,False,False
salvador allende,['salvador allende'],500901,cpdoc,False,False,False,False
sam nujoma,['sam nujoma'],500902,cpdoc,False,False,False,False
samora moises machel,['samora moises machel'],108283,frus,False,False,False,False
sampaio dória,"['sampaio dória', 'sampaio doria']",500903,cpdoc,False,False,False,False
samuel huntington,"['samuel p. huntington', 'samuel huntington']",106300,frus and cpdoc,False,False,False,False
samuel p. huntington,"['samuel p. huntington', 'samuel huntington']",106300,frus,False,False,False,False
samuel pinheiro guimarães,"['samuel pinheiro guimarães', 'samuel pinheiro guimaraes']",500904,cpdoc,True,False,False,False
samuel wainer,['samuel wainer'],500905,cpdoc,False,False,False,False
san tiago dantas,['san tiago dantas'],500906,cpdoc,True,False,False,False
sangoulé lamizana,"['sangoulé lamizana', 'sangoule lamizana']",107605,frus,False,False,False,False
santiago roel,['santiago roel'],111512,frus,False,False,True,False
santos dumont,['santos dumont'],500907,cpdoc,False,False,False,False
sapeña pastor,"['sapeña pastor', 'sapena pastor']",500908,cpdoc,False,False,False,False
sara kubitschek,['sara kubitschek'],500909,cpdoc,True,False,False,False
saraiva guerreiro,['saraiva guerreiro'],500910,cpdoc,True,False,False,False
sau ha,['sau ha'],111966,frus,True,False,True,False
saul f. rae,"['saul f. rae', 'saul rae']",111085,frus,True,False,True,False
sean macbride,['sean macbride'],108255,frus,False,False,False,False
sebastião do rego barros,"['sebastião do rego barros', 'sebastiao do rego barros']",500911,cpdoc,True,False,True,False
seewoosagur ramgoolam,['seewoosagur ramgoolam'],111126,frus,False,False,False,False
seni pramoj,['seni pramoj'],112229,frus,False,False,False,False
seretse khama,['seretse khama'],107091,frus,False,False,False,False
severo gomes,['severo gomes'],500912,cpdoc,True,False,False,False
sevilla sacasa,['sevilla sacasa'],500913,cpdoc,False,False,False,False
seymour j. rubin,"['seymour j. rubin', 'seymour rubin']",111702,frus,False,False,False,False
sheun ming ling,['sheun ming ling'],500914,cpdoc,False,False,True,False
shigeaki ueki,['shigeaki ueki'],500915,cpdoc,True,False,True,False
shimon peres,['shimon peres'],110546,frus and cpdoc,True,False,False,False
shirley temple,['shirley temple'],500916,cpdoc,False,False,False,False
siaka stevens,['siaka stevens'],112998,frus,False,False,False,False
sigvard eklund,['sigvard eklund'],103897,frus,False,False,False,False
silva jardim,['silva jardim'],500917,cpdoc,True,False,False,False
silva ramos,['silva ramos'],500918,cpdoc,True,False,False,False
silvio frota,['silvio frota'],500919,cpdoc,False,False,False,False
silvio santos,['silvio santos'],500920,cpdoc,True,False,False,False
simón bolívar,"['simón bolívar', 'simon bolivar']",500921,cpdoc,False,False,False,False
siqueira campos,['siqueira campos'],500922,cpdoc,True,False,False,False
siteke g. mwale,"['siteke g. mwale', 'siteke mwale']",109597,frus,False,False,False,False
souza filho,['souza filho'],500923,cpdoc,True,False,False,False
stanislaw raczkowski,['stanislaw raczkowski'],111076,frus,False,False,False,False
stanislaw trepczynski,['stanislaw trepczynski'],113724,frus,False,False,False,False
stanley m. cleveland,"['stanley m. cleveland', 'stanley cleveland']",102662,frus,False,False,False,False
stansfield m. turner,"['stansfield m. turner', 'stansfield turner']",113831,frus,False,False,False,False
stefan wyszynski,['stefan wyszynski'],114843,frus,False,False,False,False
stephen gardner,['stephen gardner'],104718,frus,False,False,False,False
stephen low,['stephen low'],108148,frus,False,False,True,False
stuart e. eizenstat,"['stuart e. eizenstat', 'stuart eizenstat']",103894,frus,False,False,False,False
suleyman demirel,['suleyman demirel'],103342,frus and cpdoc,False,False,False,False
sunao sonoda,['sunao sonoda'],112751,frus,False,False,False,False
sung y. kim,"['sung y. kim', 'sung kim']",107160,frus,False,False,True,False
syed amjad ali,['syed amjad ali'],100263,frus,True,False,True,False
sylvanus olympio,['sylvanus olympio'],110088,frus,False,False,False,False
sérgio armando frazão,"['sérgio armando frazão', 'sergio armando frazao']",500924,cpdoc,True,False,False,False
sérgio correia da costa,"['sérgio correia da costa', 'sergio correia da costa']",500925,cpdoc,True,False,False,False
sérgio florêncio,"['sérgio florêncio', 'sergio florencio']",500926,cpdoc,False,False,False,False
sérgio moreira,"['sérgio moreira', 'sergio moreira']",500927,cpdoc,True,False,False,False
sérgio motta,"['sérgio motta', 'sergio motta']",500928,cpdoc,True,False,False,False
sérgio motta mello,"['sérgio motta mello', 'sergio motta mello']",500929,cpdoc,True,False,False,False
sérgio paulo rouanet ,"['sérgio paulo rouanet ', 'sergio paulo rouanet ']",500930,cpdoc,True,False,True,False
sérgio rezende,"['sérgio rezende', 'sergio rezende']",500931,cpdoc,True,False,False,False
t. h. brand,"['t. h. brand', 'brand']",115252,frus,True,True,False,False
t. v. soong,"['t. v. soong', 'soong']",112755,frus,False,True,False,False
tad szulc,['tad szulc'],113283,frus,False,False,False,False
taieb slim,['taieb slim'],112576,frus,False,False,True,False
takeo fukuda,['takeo fukuda'],104618,frus,False,False,False,False
takeo miki,['takeo miki'],109132,frus and cpdoc,False,False,True,False
takeshi naito,['takeshi naito'],109629,frus,False,False,False,False
tancredo neves,['tancredo neves'],109740,frus,True,False,False,False
tarcísio delgado,"['tarcísio delgado', 'tarcisio delgado']",500932,cpdoc,False,False,False,False
tarcísio holanda,"['tarcísio holanda', 'tarcisio holanda']",500933,cpdoc,True,False,False,False
tarcísio meirelles padilha,"['tarcísio meirelles padilha', 'tarcisio meirelles padilha']",500934,cpdoc,True,False,False,False
tasso fragoso,['tasso fragoso'],500935,cpdoc,True,False,False,False
teixeira mendes ,['teixeira mendes '],500936,cpdoc,True,False,True,False
teixeira pinto,['teixeira pinto'],500937,cpdoc,True,False,False,False
teodoro moscoso,['teodoro moscoso'],109448,frus,False,False,False,False
teotônio vilela,"['teotônio vilela', 'teotonio vilela']",500938,cpdoc,False,False,False,False
theodore c. sorensen,"['theodore c. sorensen', 'theodore sorensen']",112757,frus,False,False,False,False
theodore hesburgh,['theodore hesburgh'],105870,frus,False,False,False,False
theodore roosevelt,['theodore roosevelt'],111585,frus,False,False,False,False
thomas j. peters,"['thomas j. peters', 'thomas peters']",110599,frus,False,False,False,False
thomas jefferson,['thomas jefferson'],106576,frus,False,False,False,False
thomas l. ashley,"['thomas l. ashley', 'thomas ashley']",100636,frus,False,False,False,False
thomas mann,['thomas mann'],500939,cpdoc,False,False,True,False
thomas o. paine,"['thomas o. paine', 'thomas paine']",110295,frus,False,False,False,False
thomas p. thornton,"['thomas p. thornton', 'thomas thornton']",113559,frus,False,False,False,False
thomas r. harkin,"['thomas r. harkin', 'thomas harkin']",115580,frus,False,False,False,False
thompson flôres,"['thompson flôres', 'thompson flores']",500940,cpdoc,False,False,False,False
timothy kraft,['timothy kraft'],107416,frus,False,False,False,False
timothy smith,['timothy smith'],112669,frus,False,False,False,False
tom brokaw,['tom brokaw'],101770,frus,False,False,False,False
tomás romero pereira,"['tomás romero pereira', 'tomas romero pereira']",110544,frus,True,False,False,False
tony benn,['tony benn'],115187,frus,False,False,True,False
torao ushiroku,['torao ushiroku'],113902,frus,False,False,False,False
toshio kimura,['toshio kimura'],107185,frus,False,False,False,False
toshio komoto,['toshio komoto'],107348,frus and cpdoc,False,False,False,False
tran van kha,['tran van kha'],113708,frus,True,False,True,False
tun abdul razak,['tun abdul razak'],111212,frus,False,False,False,False
tácito theóphilo gaspar,"['tácito theóphilo gaspar', 'tacito theophilo gaspar']",500941,cpdoc,True,False,False,False
u thant,['u thant'],113472,frus,False,False,False,False
u win,['u win'],114694,frus,False,False,True,False
ubirajara cabral,['ubirajara cabral'],500942,cpdoc,True,False,False,False
ulysses guimarães,"['ulysses guimarães', 'ulysses guimaraes']",500943,cpdoc,True,False,False,False
urho k. kekkonen,"['urho k. kekkonen', 'urho kekkonen']",106983,frus,False,False,False,False
v. s. ivanov,"['v. s. ivanov', 'ivanov']",115646,frus,False,True,False,False
valentin hernandez,['valentin hernandez'],105838,frus,False,False,False,False
valéry giscard d'estaing,"[""valéry giscard d'estaing"", ""valery giscard d'estaing""]",500944,cpdoc,False,False,False,False
vanja orico,['vanja orico'],500945,cpdoc,False,False,False,False
vasco gonçalves,"['vasco gonçalves', 'vasco goncalves']",104999,frus,True,False,False,False
vasco leitão da cunha,"['vasco leitão da cunha', 'vasco leitao da cunha']",107822,frus and cpdoc,True,False,False,False
vasconcelos costa,['vasconcelos costa'],500946,cpdoc,True,False,False,False
vasconcelos torres,['vasconcelos torres'],500947,cpdoc,True,False,False,False
vasile pungan,['vasile pungan'],111002,frus,False,False,False,False
vernon a. walters,"['vernon a. walters', 'vernon walters']",114246,frus,False,False,False,False
vernon walters,"['vernon a. walters', 'vernon walters']",114246,frus and cpdoc,False,False,False,False
vicente goulart,['vicente goulart'],500948,cpdoc,True,False,False,False
vicente pereira,['vicente pereira'],500949,cpdoc,True,False,False,False
vicente rao,"['vicente ráo', 'vicente rao']",111162,frus and cpdoc,False,False,True,False
vicente ráo,"['vicente ráo', 'vicente rao']",111162,frus,False,False,True,False
vicente scherer,['vicente scherer'],500950,cpdoc,False,False,False,False
vicente sánchez gavito,"['vicente sánchez gavito', 'vicente sanchez gavito']",111885,frus,False,False,False,False
victor andrade,['victor andrade'],100452,frus,True,False,False,False
victor faccioni,['victor faccioni'],500951,cpdoc,False,False,False,False
victor josé silveira,"['victor josé silveira', 'victor jose silveira']",500952,cpdoc,True,False,True,False
victor paz estenssoro,['victor paz estenssoro'],110473,frus,False,False,True,False
vieira de mello,['vieira de mello'],500953,cpdoc,True,False,False,False
villeda morales,['villeda morales'],109363,frus,False,False,False,False
vincent auriol,['vincent auriol'],100677,frus and cpdoc,False,False,False,False
vincent t. learson,"['vincent t. learson', 'vincent learson']",107748,frus,False,False,False,False
virgílio távora,"['virgílio távora', 'virgilio tavora']",500954,cpdoc,True,False,False,False
vitorino freire,['vitorino freire'],500955,cpdoc,True,False,False,False
vladimir herzog,['vladimir herzog'],500956,cpdoc,False,False,False,False
voltaire,['voltaire'],500957,cpdoc,False,True,False,False
von holleben,['von holleben'],500958,cpdoc,False,False,False,False
vuong van bac,['vuong van bac'],114148,frus,True,False,True,False
víctor gómez bergés,"['víctor gómez bergés', 'victor gomez berges']",115534,frus,False,False,False,False
w. a. c. h. dobson,"['w. a. c. h. dobson', 'dobson']",103540,frus,False,True,False,False
w. a. sprague,"['w. a. sprague', 'sprague']",112857,frus,False,True,False,False
w. bowman cutter,"['w. bowman cutter', 'bowman cutter']",103091,frus,False,False,False,False
w. d. morgan,"['w. d. morgan', 'morgan']",109393,frus,False,True,False,False
w. f. moore,"['w. f. moore', 'moore']",115888,frus,False,True,False,False
w. g. weston,"['w. g. weston', 'weston']",116262,frus,False,True,False,False
w. h. oxley,"['w. h. oxley', 'oxley']",110204,frus,False,True,False,False
w. michael blumenthal,"['w. michael blumenthal', 'michael blumenthal']",101454,frus,False,False,False,False
w. r. n. hinde,"['w. r. n. hinde', 'hinde']",105943,frus,False,True,False,False
waldemar f. lopes,"['waldemar f. lopes', 'waldemar lopes']",500959,cpdoc,True,False,False,False
waldemar falcão,"['waldemar falcão', 'waldemar falcao']",500960,cpdoc,True,False,False,False
walder de góes,"['walder de góes', 'walder de goes']",500961,cpdoc,True,False,True,False
waldir pires,['waldir pires'],500962,cpdoc,True,False,False,False
waldo e. waldron-ramsey,"['waldo e. waldron-ramsey', 'waldo waldron-ramsey']",114188,frus,False,False,False,False
walter clark,['walter clark'],500963,cpdoc,False,False,False,False
walter cronkite,['walter cronkite'],103001,frus,False,False,False,False
walter f. mondale,"['walter f. mondale', 'walter mondale']",109291,frus,False,False,False,False
walter link,['walter link'],500964,cpdoc,False,False,True,False
walter scheel,['walter scheel'],112024,frus and cpdoc,False,False,False,False
walter silva,['walter silva'],112481,frus,True,False,False,False
walther moreira salles,['walther moreira salles'],109373,frus,True,False,False,False
warren minor christopher,['warren minor christopher'],102547,frus,False,False,False,False
washington luís,"['washington luís', 'washington luis']",500965,cpdoc,True,False,True,False
wenceslau benites,['wenceslau benites'],500966,cpdoc,False,False,False,False
william a. stanton,"['william a. stanton', 'william stanton']",116152,frus,False,False,False,False
william d. rogers,"['william d. rogers', 'william rogers']",500967,cpdoc,False,False,False,False
william e. colby,"['william e. colby', 'william colby']",102714,frus,False,False,False,False
william e. griffith,"['william e. griffith', 'william griffith']",105205,frus,False,False,False,False
william e. timmons,"['william e. timmons', 'william timmons']",113592,frus,False,False,False,False
william g. barraclough,"['william g. barraclough', 'william barraclough']",100918,frus,False,False,False,False
william j. vanden heuvel,"['william j. vanden heuvel', 'william vanden heuvel']",113966,frus,False,False,False,False
william k. miller,"['william k. miller', 'william miller']",109171,frus,False,False,False,False
william mckinley,['william mckinley'],108904,frus,False,False,False,False
william miller,['william miller'],109171,frus,False,False,False,False
william o. douglas,"['william o. douglas', 'william douglas']",103616,frus,False,False,False,False
william proxmire,['william proxmire'],110990,frus,False,False,False,False
william q. stanton,"['william q. stanton', 'william stanton']",116152,frus,False,False,False,False
william s. moorhead,"['william s. moorhead', 'william moorhead']",109355,frus,False,False,False,False
william spencer,['william spencer'],500968,cpdoc,False,False,False,False
william w. lowrance,"['william w. lowrance', 'william lowrance']",108156,frus,False,False,False,False
william waack,['william waack'],500969,cpdoc,False,False,False,False
willy brandt,['willy brandt'],101678,frus and cpdoc,False,False,False,False
wilson braga,['wilson braga'],500970,cpdoc,True,False,False,False
wilson martins,['wilson martins'],500971,cpdoc,True,False,False,False
winston churchill,"['winston s. churchill', 'winston churchill']",102566,frus and cpdoc,False,False,False,False
winston lord,['winston lord'],108124,frus,False,False,True,False
winston s. churchill,"['winston s. churchill', 'winston churchill']",102566,frus,False,False,False,False
wladimir bernardes,['wladimir bernardes'],500972,cpdoc,True,False,False,False
wladimir murtinho,['wladimir murtinho'],500973,cpdoc,False,False,False,False
woodrow wilson,['woodrow wilson'],114691,frus,True,False,False,False
xavier de albuquerque,['xavier de albuquerque'],500974,cpdoc,True,False,False,False
y. k. pao,"['y. k. pao', 'pao']",500975,cpdoc,False,True,True,False
yakubu gowon,['yakubu gowon'],105078,frus,False,False,False,False
yang hsi-kun,['yang hsi-kun'],114870,frus,False,False,False,False
yasser arafat,['yasser arafat'],500976,cpdoc,False,False,False,False
yigal allon,['yigal allon'],100318,frus,False,False,False,False
yitzhak navon,['yitzhak navon'],109673,frus,False,False,False,False
yitzhak rabin,['yitzhak rabin'],111072,frus,False,False,False,False
yolanda prada,['yolanda prada'],500977,cpdoc,False,False,False,False
yoshihito,['yoshihito'],114931,frus,False,True,False,False
yoshiro ando,['yoshiro ando'],100450,frus,True,False,True,False
yoshirō mori,"['yoshirō mori', 'yoshiro mori']",109400,frus,True,False,True,False
zbigniew k. brzezinski,"['zbigniew k. brzezinski', 'zbigniew brzezinski']",101878,frus,False,False,False,False
zenon g. rossides,"['zenon g. rossides', 'zenon rossides']",111642,frus,False,False,False,False
zenon rossides,"['zenon g. rossides', 'zenon rossides']",111642,frus and cpdoc,False,False,False,False
zentaro kosaka,['zentaro kosaka'],107386,frus,False,False,False,False
álvaro cunha,"['álvaro cunha', 'alvaro cunha']",500978,cpdoc,True,False,False,False
álvaro da costa franco,"['álvaro da costa franco', 'alvaro da costa franco']",500979,cpdoc,True,False,False,False
álvaro valle,"['álvaro valle', 'alvaro valle']",500980,cpdoc,False,False,False,False
ênio silveira,"['ênio silveira', 'enio silveira']",500981,cpdoc,True,False,False,False
ítalo zappa,"['ítalo zappa', 'italo zappa']",500982,cpdoc,False,False,False,False
