names,alt_names,id,source,has_ambiguous_surname,short_fullname,short_surname,important_name
José Dirceu,"['josé dirceu ', 'jose dirceu ']",500531,cpdoc,True,False,True,False
José Duarte,"['josé duarte', 'jose duarte']",500532,cpdoc,True,False,False,False
José Dácio Afonso Miranda,"['josé dácio afonso miranda', 'jose dacio afonso miranda']",500533,cpdoc,True,False,False,False
José Eugênio De Macedo Soares,"['josé eugênio de macedo soares', 'jose eugenio de macedo soares']",500534,cpdoc,True,False,False,False
José Faustino,"['josé faustino', 'jose faustino']",500535,cpdoc,False,False,False,False
José Fragelli,"['josé fragelli', 'jose fragelli']",500536,cpdoc,False,False,False,False
José Francisco Da Silva,"['josé francisco da silva', 'jose francisco da silva']",500537,cpdoc,True,False,False,False
José Gomes Talarico,"['josé gomes talarico', 'jose gomes talarico']",500538,cpdoc,True,False,False,False
José Guilherme Merquior,"['josé guilherme merquior', 'jose guilherme merquior']",500539,cpdoc,True,False,False,False
José Guimarães,"['josé guimarães', 'jose guimaraes']",500540,cpdoc,True,False,False,False
José Hilário,"['josé hilário', 'jose hilario']",500541,cpdoc,False,False,False,False
José Jobim,"['josé jobim', 'jose jobim']",500542,cpdoc,True,False,False,False
José Lino,"['josé lino', 'jose lino']",500543,cpdoc,True,False,True,False
José Lins,"['josé lins', 'jose lins']",500544,cpdoc,True,False,True,False
José Lopes,"['josé lopes', 'jose lopes']",500545,cpdoc,True,False,False,False
José Lopez Portillo,['jose lopez portillo'],110885,frus and cpdoc,False,False,False,False
José Magalhães,"['josé magalhães', 'jose magalhaes']",500546,cpdoc,True,False,False,False
José Maria De Carvalho,"['josé maria de carvalho', 'jose maria de carvalho']",500547,cpdoc,True,False,False,False
José Maria De Toledo Camargo,"['josé maria de toledo camargo', 'jose maria de toledo camargo']",500548,cpdoc,True,False,False,False
José Maria Marin,"['josé maria marin', 'jose maria marin']",500549,cpdoc,True,False,False,False
José Maurício,"['josé maurício', 'jose mauricio']",500550,cpdoc,True,False,False,False
José Maza,"['josé maza', 'jose maza']",108717,frus,False,False,True,False
José Mindlin,"['josé mindlin', 'jose mindlin']",500551,cpdoc,False,False,False,False
José Monte,"['josé monte', 'jose monte']",500552,cpdoc,True,False,False,False
José Pinto,"['josé pinto', 'jose pinto']",500553,cpdoc,True,False,False,False
José Sarney,['jose sarney'],111945,frus and cpdoc,False,False,False,False
José Serra,"['josé serra', 'jose serra']",500554,cpdoc,False,False,False,False
José Sette Câmara,"['josé sette câmara', 'jose sette camara']",500555,cpdoc,True,False,False,False
José Silveira,"['josé silveira', 'jose silveira']",500556,cpdoc,True,False,False,False
José Vicente De Sá Pimentel,"['josé vicente de sá pimentel', 'jose vicente de sa pimentel']",500557,cpdoc,True,False,True,False
José Viegas,"['josé viegas', 'jose viegas']",500558,cpdoc,False,False,False,False
José Vieira Da Silva,"['josé vieira da silva', 'jose vieira da silva']",500559,cpdoc,True,False,False,False
José Villa,"['josé villa', 'jose villa']",116238,frus,False,False,False,False
João Baptista Pinheiro,"['joão baptista pinheiro', 'joao baptista pinheiro']",115984,frus,True,False,False,False
João Batista Pinheiro,"['joão batista pinheiro', 'joao batista pinheiro']",500560,cpdoc,True,False,False,False
João Belchior Marques Goulart,"['joão belchior marques goulart', 'joao belchior marques goulart']",105074,frus,True,False,False,False
João Bina Machado,"['joão bina machado', 'joao bina machado']",500561,cpdoc,True,False,True,False
João Bosco,"['joão bosco', 'joao bosco']",500562,cpdoc,False,False,False,False
João Clemente Baena Soares,"['joão clemente baena soares', 'joao clemente baena soares']",500563,cpdoc,True,False,False,False
João Cleofas,"['joão cleofas', 'joao cleofas']",500564,cpdoc,False,False,False,False
João Costa,"['joão costa', 'joao costa']",500565,cpdoc,True,False,False,False
João Cunha,"['joão cunha', 'joao cunha']",500566,cpdoc,True,False,False,False
João Gomes,"['joão gomes', 'joao gomes']",500567,cpdoc,True,False,False,False
João Gomes Martins Filho,"['joão gomes martins filho', 'joao gomes martins filho']",500568,cpdoc,True,False,False,False
João Goulart,"['joão goulart', 'joao goulart']",500569,cpdoc,True,False,False,False
João Havelange,"['joão havelange', 'joao havelange']",500570,cpdoc,False,False,False,False
João Leitão De Abreu,"['joão leitão de abreu', 'joao leitao de abreu']",500571,cpdoc,True,False,False,False
João Linhares,"['joão linhares', 'joao linhares']",500572,cpdoc,False,False,False,False
João Mangabeira,"['joão mangabeira', 'joao mangabeira']",500573,cpdoc,True,False,False,False
João Mendes,"['joão mendes', 'joao mendes']",500574,cpdoc,True,False,False,False
João Menezes,"['joão menezes', 'joao menezes']",500575,cpdoc,False,False,False,False
João Neves Da Fontoura,"['joão neves da fontoura', 'joao neves da fontoura']",109741,frus and cpdoc,True,False,False,False
João Nogueira,"['joão nogueira', 'joao nogueira']",500576,cpdoc,True,False,False,False
João Paulo Dos Reis Velloso,"['joão paulo dos reis velloso', 'joao paulo dos reis velloso']",500577,cpdoc,True,False,True,False
João Pedro,"['joão pedro', 'joao pedro']",500578,cpdoc,True,False,False,False
João Pessoa,"['joão pessoa', 'joao pessoa']",500579,cpdoc,True,False,False,False
João Pinheiro,"['joão pinheiro', 'joao pinheiro']",500580,cpdoc,True,False,False,False
João Satte,"['joão satte', 'joao satte']",500581,cpdoc,False,False,False,False
João Vicente Goulart,"['joão vicente goulart ', 'joao vicente goulart ']",500582,cpdoc,True,False,True,False
Juan Antonio Tack,['juan antonio tack'],113294,frus,False,False,True,False
Juan Bosch,['juan bosch'],101575,frus,False,False,False,False
Juan Carlos Blanco,['juan carlos blanco'],500583,cpdoc,True,False,False,False
Juan Carlos I,['juan carlos i'],106778,frus,True,False,True,False
Juan Domingo Perón,"['juan domingo perón', 'juan domingo peron']",110568,frus and cpdoc,False,False,False,False
Juan Maria Bordaberry,"['juan maría bordaberry', 'juan maria bordaberry']",115232,frus and cpdoc,True,False,False,False
Juan María Bordaberry,"['juan maría bordaberry', 'juan maria bordaberry']",115232,frus,False,False,False,False
Juan Pereda Asbún,"['juan pereda asbún', 'juan pereda asbun']",115966,frus,False,False,False,False
Juan Velasco Alvarado,['juan velasco alvarado'],114029,frus,False,False,False,False
Juarez Távora,"['juarez távora', 'juarez tavora']",500584,cpdoc,True,False,False,False
Jules Moch,['jules moch'],109240,frus,False,False,True,False
Julio C. Vadora,"['julio c. vadora', 'julio vadora']",116225,frus,False,False,False,False
Julio Cesar Turbay Ayala,['julio cesar turbay ayala'],113821,frus,False,False,False,False
Julius K. Nyerere,"['julius k. nyerere', 'julius nyerere']",109981,frus,False,False,False,False
Juracy Magalhães,"['juracy magalhães', 'juracy magalhaes']",500585,cpdoc,True,False,False,False
Juscelino Kubitschek,['juscelino kubitschek'],500586,cpdoc,True,False,False,False
Juscelino Kubitschek De Oliveira,['juscelino kubitschek de oliveira'],107484,frus,True,False,False,False
Jânio Quadros,"['jânio quadros', 'janio quadros']",500587,cpdoc,False,False,False,False
Júlio Barata,"['júlio barata', 'julio barata']",500588,cpdoc,False,False,False,False
Júlio Dantas,"['júlio dantas', 'julio dantas']",500589,cpdoc,True,False,False,False
Júlio De Castilhos,"['júlio de castilhos', 'julio de castilhos']",500590,cpdoc,False,False,False,False
Júlio Lopes,"['júlio lopes', 'julio lopes']",500591,cpdoc,True,False,False,False
K. B. Lall,"['k. b. lall', 'lall']",107586,frus,False,True,True,False
K. C. Wu,"['k. c. wu', 'wu']",116288,frus,False,True,True,False
K. H. Bailey,"['k. h. bailey', 'bailey']",100762,frus,False,True,False,False
K. Kato,"['k. kato', 'kato']",500592,cpdoc,False,True,True,False
K. Whalley,"['k. whalley', 'whalley']",114469,frus,False,True,False,False
Kakuei Tanaka,['kakuei tanaka'],113341,frus and cpdoc,False,False,False,False
Karl Carstens,['karl carstens'],102243,frus,False,False,False,False
Kenneth David Kaunda,['kenneth david kaunda'],106937,frus,False,False,False,False
Kenneth N. Rogers,"['kenneth n. rogers', 'kenneth rogers']",111525,frus,False,False,False,False
Kiichi Aichi,['kiichi aichi'],100165,frus,False,False,False,False
Kiichi Miyazawa,['kiichi miyazawa'],109231,frus,False,False,False,False
Kim Dae Jung,['kim dae jung'],107170,frus,False,False,True,False
Kim Il Sung,['kim il sung'],107176,frus,True,False,True,False
Klaus Kinkel,['klaus kinkel'],500593,cpdoc,False,False,False,False
Knut Frydenlund,['knut frydenlund'],104604,frus,False,False,False,False
Konrad Adenauer,['konrad adenauer'],100118,frus and cpdoc,False,False,False,False
Kuniyoshi Date,['kuniyoshi date'],500594,cpdoc,False,False,True,False
Kurt J. Waldheim,"['kurt j. waldheim', 'kurt waldheim']",114185,frus,False,False,False,False
Kurt Politzer,['kurt politzer'],500595,cpdoc,False,False,False,False
Kwame Nkrumah,['kwame nkrumah'],109887,frus,False,False,False,False
Laerte Vieira,['laerte vieira'],500596,cpdoc,True,False,False,False
Lafayette De Andrada,['lafayette de andrada'],500597,cpdoc,True,False,False,False
Laudo Natel,['laudo natel '],500598,cpdoc,True,False,True,False
Laurence R. Mcintyre,"['laurence r. mcintyre', 'laurence mcintyre']",108884,frus,False,False,False,False
Lauro Escorel,['lauro escorel'],500599,cpdoc,False,False,False,False
Lauro Müller,"['lauro müller', 'lauro muller']",500600,cpdoc,False,False,False,False
Lauro Sodré,"['lauro sodré', 'lauro sodre']",500601,cpdoc,True,False,False,False
Layachi Yaker,['layachi yaker'],114858,frus,False,False,False,False
Le Duc Tho,['le duc tho'],107773,frus,True,False,True,False
Le Trang,['le trang'],107880,frus,False,False,False,False
Leda Boechat Rodrigues,['leda boechat rodrigues'],500602,cpdoc,True,False,False,False
Leda Collor De Mello,['leda collor de mello'],500603,cpdoc,True,False,False,False
Leigh S. Ratiner,"['leigh s. ratiner', 'leigh ratiner']",111185,frus,False,False,False,False
Leitao Da Cunha,['leitao da cunha'],103101,frus,True,False,False,False
Leite Chaves,['leite chaves'],500604,cpdoc,True,False,False,False
Leite De Castro,['leite de castro'],500605,cpdoc,True,False,False,False
Leitão De Abreu,"['leitão de abreu', 'leitao de abreu']",500606,cpdoc,True,False,False,False
Leo C. Tindemans,"['leo c. tindemans', 'leo tindemans']",113594,frus,False,False,False,False
Leo J. Ryan,"['leo j. ryan', 'leo ryan']",111771,frus,False,False,True,False
Leonard F. Woodcock,"['leonard f. woodcock', 'leonard woodcock']",114787,frus,False,False,False,False
Leonard Garment,['leonard garment'],104724,frus,False,False,False,False
Leonel Brizola,['leonel brizola'],101759,frus and cpdoc,False,False,False,False
Leonid Brejnev,['leonid brejnev'],500607,cpdoc,False,False,False,False
Leonid I. Brezhnev,"['leonid i. brezhnev', 'leonid brezhnev']",101726,frus,False,False,False,False
Leopold Quarles Van Ufford,['leopold quarles van ufford'],113860,frus,True,False,True,False
Leopoldo Benites,['leopoldo benites'],101164,frus,False,False,False,False
Les Aucoin,['les aucoin'],100671,frus,False,False,False,False
Leverett Saltonstall,['leverett saltonstall'],111857,frus,False,False,False,False
Levi Carneiro,['levi carneiro'],500608,cpdoc,True,False,False,False
Lewis Girdler,['lewis girdler'],104915,frus,False,False,False,False
León Vilarin,"['león vilarin', 'leon vilarin']",114075,frus,False,False,False,False
Leônidas Sampaio,"['leônidas sampaio', 'leonidas sampaio']",500609,cpdoc,True,False,False,False
Li Xiannian,['li xiannian'],108040,frus,False,False,False,False
Lima Câmara,"['lima câmara', 'lima camara']",500610,cpdoc,True,False,False,False
Lincoln Gordon,['lincoln gordon'],500611,cpdoc,False,False,False,False
Lincoln P. Bloomfield,"['lincoln p. bloomfield', 'lincoln bloomfield']",101439,frus,False,False,False,False
Linden Forbes Sampson Burnham,['linden forbes sampson burnham'],101964,frus,False,False,False,False
Lindolfo Collor,['lindolfo collor'],500612,cpdoc,True,False,False,False
Lloyd Bentsen,['lloyd bentsen'],101198,frus,False,False,False,False
Lon Nol,['lon nol'],108098,frus,False,False,True,False
Lopez Mateos,['lopez mateos'],108629,frus,False,False,False,False
Lord Moran,['lord moran'],115890,frus,False,False,False,False
Lorenzo Fernandes,['lorenzo fernandes'],500613,cpdoc,True,False,False,False
Louis De Guiringaud,['louis de guiringaud'],105293,frus,False,False,False,False
Louis Harris,['louis harris'],105586,frus,False,False,False,False
Louis V. N. Nosenzo,"['louis v. n. nosenzo', 'louis nosenzo']",109935,frus,False,False,False,False
Lourival Batista,['lourival batista'],500614,cpdoc,True,False,False,False
Lowell P. Weicker,"['lowell p. weicker', 'lowell weicker']",114377,frus,False,False,False,False
Lucas Lopes,['lucas lopes'],108108,frus and cpdoc,True,False,False,False
Lucas Mendes,['lucas mendes'],500615,cpdoc,True,False,False,False
Lucas Nogueira Garcez,['lucas nogueira garcez'],500616,cpdoc,True,False,False,False
Lucian Pye,['lucian pye'],111019,frus,False,False,True,False
Lucilo Haddock Lobo,['lucilo haddock lobo'],500617,cpdoc,False,False,True,False
Lucio Garcia Del Solar,['lucio garcia del solar'],115509,frus,True,False,True,False
Lucy Geisel,['lucy geisel'],500618,cpdoc,True,False,False,False
Ludwig Erhard,['ludwig erhard'],104015,frus,False,False,False,False
Luigi Ciriaco De Mita,['luigi ciriaco de mita'],109213,frus,False,False,True,False
Luigi Einaudi,['luigi einaudi'],103879,frus,False,False,False,False
Luigi R. Einaudi,"['luigi r. einaudi', 'luigi einaudi']",103879,frus,False,False,False,False
Luis Quintanilla,['luis quintanilla'],111061,frus,False,False,False,False
Luis V. Queirolo,"['luis v. queirolo', 'luis queirolo']",116005,frus,False,False,False,False
Luiz Cláudio De Almeida Magalhães,"['luiz cláudio de almeida magalhães', 'luiz claudio de almeida magalhaes']",500619,cpdoc,True,False,False,False
Luiz Dias,['luiz dias'],500620,cpdoc,True,False,True,False
Luiz Felipe Lampreia,['luiz felipe lampreia'],500621,cpdoc,True,False,False,False
Luiz Felipe Seixas Corrêa,"['luiz felipe seixas corrêa', 'luiz felipe seixas correa']",500622,cpdoc,True,False,False,False
Luiz Felipe Teixeira Soares,['luiz felipe teixeira soares'],500623,cpdoc,True,False,False,False
Luiz Gonzaga Do Nascimento E Silva,['luiz gonzaga do nascimento e silva'],500624,cpdoc,True,False,True,False
Luiz Pinto,['luiz pinto'],500625,cpdoc,True,False,False,False
Luiz Rafael Mayer,['luiz rafael mayer'],500626,cpdoc,True,False,False,False
Luiz Simões Lopes,"['luiz simões lopes', 'luiz simoes lopes']",500627,cpdoc,True,False,False,False
Luiz Viana,['luiz viana'],500628,cpdoc,True,False,False,False
Luiz Viana Filho,['luiz viana filho'],500629,cpdoc,True,False,False,False
Luís Carlos Prestes,"['luís carlos prestes', 'luis carlos prestes']",500630,cpdoc,True,False,False,False
Luís Cavalcanti,"['luís cavalcanti', 'luis cavalcanti']",500631,cpdoc,True,False,False,False
Luís Gonzaga Do Nascimento,"['luís gonzaga do nascimento ', 'luis gonzaga do nascimento ']",500632,cpdoc,True,False,True,False
Luís Rey,"['luís rey', 'luis rey']",500633,cpdoc,True,False,True,False
Luís Teixeira Martini,"['luís teixeira martini', 'luis teixeira martini']",500634,cpdoc,True,False,False,False
Luís Viana,"['luís viana', 'luis viana']",500635,cpdoc,True,False,False,False
Luís Viana Filho,"['luís viana filho', 'luis viana filho']",500636,cpdoc,True,False,False,False
Lynden O. Pindling,"['lynden o. pindling', 'lynden pindling']",110759,frus,False,False,False,False
Lyndon B. Johnson,"['lyndon b. johnson', 'lyndon johnson']",500637,cpdoc,False,False,False,False
Lysâneas Maciel,"['lysâneas maciel', 'lysaneas maciel']",500638,cpdoc,True,False,False,False
Léopold Sédar Senghor,"['léopold sédar senghor', 'leopold sedar senghor']",112227,frus and cpdoc,False,False,False,False
Lúcia Magalhães,"['lúcia magalhães', 'lucia magalhaes']",500639,cpdoc,True,False,False,False
Lúcia Ueki,"['lúcia ueki', 'lucia ueki']",500640,cpdoc,True,False,True,False
Lúcio Costa,"['lúcio costa', 'lucio costa']",500641,cpdoc,True,False,False,False
Lúcio Meira,"['lúcio meira', 'lucio meira']",500642,cpdoc,True,False,False,False
M. Alain Peyrefitte,"['m. alain peyrefitte', 'alain peyrefitte']",110638,frus,False,False,False,False
M. Bastos,"['m. bastos', 'bastos']",500643,cpdoc,True,True,False,False
M. France,"['m. france', 'france']",500644,cpdoc,True,True,False,False
M. L. Power,"['m. l. power', 'power']",110912,frus,False,True,False,False
M. M. Abbas,"['m. m. abbas', 'abbas']",100005,frus,False,True,False,False
M. M. Ahmad,"['m. m. ahmad', 'ahmad']",100152,frus,False,True,False,False
Macdowell Leite De Castro,['macdowell leite de castro'],500645,cpdoc,True,False,False,False
Macedo Soares,['macedo soares'],500646,cpdoc,True,False,False,False
Machado De Assis,['machado de assis'],500647,cpdoc,True,False,False,False
Mahatma Gandhi,['mahatma gandhi'],500648,cpdoc,False,False,False,False
Mahmoud Riad,['mahmoud riad'],111330,frus,False,False,True,False
Majid Rahnema,['majid rahnema'],111101,frus,False,False,False,False
Malcolm Fraser,['malcolm fraser'],104523,frus,False,False,False,False
Maluly Neto,['maluly neto'],500649,cpdoc,True,False,True,False
Mandungu Bula Nyati,['mandungu bula nyati'],101910,frus,False,False,True,False
Manoel Abud,['manoel abud'],500650,cpdoc,False,False,True,False
Manoel Fiel Filho,['manoel fiel filho'],500651,cpdoc,True,False,True,False
Manoel Gonçalves Ferreira Filho,"['manoel gonçalves ferreira filho', 'manoel goncalves ferreira filho']",500652,cpdoc,True,False,False,False
Manoel Pio Corrêa,"['manoel pio corrêa', 'manoel pio correa']",500653,cpdoc,True,False,True,False
Manoel Pio Corrêa Júnior,"['manoel pio corrêa júnior', 'manoel pio correa junior']",500654,cpdoc,True,False,True,False
Manuel Avila Camacho,['manuel avila camacho'],100692,frus,False,False,False,False
Manuel Bandeira,['manuel bandeira'],500655,cpdoc,True,False,False,False
Manuel Pérez Guerrero,"['manuel pérez guerrero', 'manuel perez guerrero']",110554,frus,False,False,False,False
Manuel Ulloa,['manuel ulloa'],113866,frus,False,False,False,False
Manuel Ávila Camacho,['manuel avila camacho'],100692,frus and cpdoc,False,False,False,False
Mao Tsé Tung,"['mao tsé tung', 'mao tse tung']",500656,cpdoc,False,False,True,False
Marcas E Patentes,['marcas e patentes'],500657,cpdoc,True,False,True,False
Marcel Yondo,['marcel yondo'],114924,frus,False,False,False,False
Marcelino Dos Santos,['marcelino dos santos'],103606,frus,True,False,False,False
Marcelo Caetano,['marcelo caetano'],500658,cpdoc,False,False,False,False
Marcelo Damy,['marcelo damy'],500659,cpdoc,False,False,True,False
Marcelo Santiago Costa,['marcelo santiago costa'],500660,cpdoc,True,False,False,False
Marcial Dias Pequeno,['marcial dias pequeno'],500661,cpdoc,True,False,True,False
Marcio De Souza E Mello,['marcio de souza e mello'],103410,frus,True,False,True,False
Marco Maciel,['marco maciel'],500662,cpdoc,True,False,False,False
Marcondes Gadelha,['marcondes gadelha'],500663,cpdoc,False,False,False,False
Marcos Almir Madeira,['marcos almir madeira'],500664,cpdoc,False,False,False,False
Marcos Coimbra,['marcos coimbra'],500665,cpdoc,True,False,False,False
Marcos Cortes,['marcos cortes'],115337,frus,False,False,False,False
Marcos Freire,['marcos freire'],500666,cpdoc,True,False,False,False
Marcílio Marques Moreira,"['marcílio marques moreira', 'marcilio marques moreira']",500667,cpdoc,True,False,False,False
Margaret Thatcher,['margaret thatcher'],113475,frus and cpdoc,False,False,False,False
Margrethe Ii,['margrethe ii'],108512,frus,True,False,True,False
Maria Capanema,['maria capanema'],500668,cpdoc,True,False,False,False
Maria Pinheiro,['maria pinheiro'],500669,cpdoc,True,False,False,False
Maria Sabina,['maria sabina'],500670,cpdoc,False,False,False,False
Mariano Rumor,['mariano rumor'],111726,frus,False,False,False,False
Mario Gibson Barboza,['mario gibson barboza'],104868,frus,False,False,False,False
Mario Sandoval Alarcón,"['mario sandoval alarcón', 'mario sandoval alarcon']",111900,frus,False,False,False,False
Mark Chona,['mark chona'],102525,frus,False,False,False,False
Marques De Oliveira,['marques de oliveira'],500671,cpdoc,True,False,False,False
Marshall D. Shulman,"['marshall d. shulman', 'marshall shulman']",112425,frus,False,False,False,False
Marvin Weissman,['marvin weissman'],114402,frus,False,False,False,False
Masayoshi Ōhira,"['masayoshi ōhira', 'masayoshi ohira']",110036,frus,False,False,False,False
Mato Grosso Do Sul,['mato grosso do sul'],500672,cpdoc,False,False,True,False
Maurice Bishop,['maurice bishop'],115203,frus,False,False,False,False
Maurice Couve De Murville,['maurice couve de murville'],102925,frus,False,False,False,False
Maurice Faure,['maurice faure'],104172,frus,False,False,False,False
Maurice Strong,['maurice strong'],113114,frus and cpdoc,False,False,False,False
Maurice W. Kendall,"['maurice w. kendall', 'maurice kendall']",107017,frus,False,False,False,False
Mauro Benevides,['mauro benevides'],500673,cpdoc,False,False,False,False
Mauro Borges,['mauro borges'],500674,cpdoc,True,False,False,False
Mauro Salles,['mauro salles'],500675,cpdoc,False,False,False,False
Mauro Thibau,['mauro thibau'],500676,cpdoc,False,False,False,False
Maury Gurgel Valente,['maury gurgel valente'],500677,cpdoc,True,False,False,False
Maurício Rangel Reis,"['maurício rangel reis', 'mauricio rangel reis']",500678,cpdoc,True,False,True,False
Maurício Schulman,"['maurício schulman', 'mauricio schulman']",500679,cpdoc,False,False,False,False
Max Frankel,['max frankel'],104511,frus,False,False,False,False
Max K. Morris,"['max k. morris', 'max morris']",109420,frus,False,False,False,False
Max M. Fisher,"['max m. fisher', 'max fisher']",104307,frus,False,False,False,False
Max Van Der Stoel,['max van der stoel'],113971,frus,True,False,True,False
Maynard B. Barnes,"['maynard b. barnes', 'maynard barnes']",100897,frus,False,False,False,False
Mcgeorge Bundy,['mcgeorge bundy'],101930,frus,False,False,False,False
Mckinney H. Russell,"['mckinney h. russell', 'mckinney russell']",116058,frus,False,False,False,False
Mehdi Samii,['mehdi samii'],111866,frus,False,False,False,False
Meira De Vasconcelos,['meira de vasconcelos'],500680,cpdoc,True,False,False,False
Melina Mercouri,['melina mercouri'],109046,frus,False,False,False,False
Mello Freire,['mello freire'],500681,cpdoc,True,False,False,False
Melvin R. Laird,"['melvin r. laird', 'melvin laird']",107574,frus,False,False,False,False
Mem De Sá,"['mem de sá', 'mem de sa']",500682,cpdoc,True,False,True,False
Menachem Begin,['menachem begin'],101090,frus,False,False,False,False
Mendes Viana,['mendes viana'],500683,cpdoc,True,False,False,False
Mendonça Lima,"['mendonça lima', 'mendonca lima']",500684,cpdoc,True,False,True,False
Mercedes Benz Do Brasil,['mercedes benz do brasil'],500685,cpdoc,True,False,True,False
Michael B. Smith,"['michael b. smith', 'michael smith']",112649,frus,False,False,False,False
Michael H. Posner,"['michael h. posner', 'michael posner']",110886,frus,False,False,False,False
Michael N. Manley,"['michael n. manley', 'michael manley']",108458,frus,False,False,False,False
Michael Palliser,['michael palliser'],110305,frus,False,False,False,False
Michael Ramsey,['michael ramsey'],500686,cpdoc,False,False,False,False
Michael Scott,['michael scott'],112151,frus,False,False,False,False
Michel Jobert,['michel jobert'],106620,frus,False,False,False,False
Michel Legendre,['michel legendre'],107799,frus,False,False,False,False
Michel Legrand,['michel legrand'],500687,cpdoc,False,False,False,False
Miguel Aleman,['miguel aleman'],500688,cpdoc,False,False,False,False
Miguel Angel Carcano,['miguel angel carcano'],102178,frus,True,False,False,False
Miguel Arraes,['miguel arraes'],500689,cpdoc,False,False,False,False
Miguel Colassuono,['miguel colassuono'],500690,cpdoc,False,False,False,False
Miguel Couto,['miguel couto'],500691,cpdoc,True,False,False,False
Miguel Lemos,['miguel lemos'],500692,cpdoc,True,False,False,False
Miguel Osório De Almeida,"['miguel osório de almeida', 'miguel osorio de almeida']",500693,cpdoc,True,False,False,False
Miguel Reale,['miguel reale'],500694,cpdoc,False,False,False,False
Miguel Torga,['miguel torga'],500695,cpdoc,False,False,False,False
Miguel Ángel Zavala Ortiz,"['miguel ángel zavala ortiz', 'miguel angel zavala ortiz']",115009,frus,False,False,False,False
Milan Bartos,['milan bartos'],100965,frus,False,False,False,False
Millicent H. Fenwick,"['millicent h. fenwick', 'millicent fenwick']",104215,frus,False,False,False,False
Milos Minic,['milos minic'],109193,frus,False,False,False,False
Milton Cabral,['milton cabral'],500696,cpdoc,True,False,False,False
Milton Campos,['milton campos'],500697,cpdoc,True,False,False,False
Milton Fried,['milton fried'],104571,frus,False,False,False,False
Milton Friedman,['milton friedman'],104579,frus and cpdoc,False,False,False,False
Milton Gonçalves,"['milton gonçalves', 'milton goncalves']",500698,cpdoc,True,False,False,False
Milton Katz,['milton katz'],106925,frus,False,False,True,False
Milton Soares,['milton soares'],500699,cpdoc,True,False,False,False
Milton Telles Ribeiro,['milton telles ribeiro'],500700,cpdoc,True,False,False,False
Miranda Jordão,"['miranda jordão', 'miranda jordao']",500701,cpdoc,False,False,False,False
Miriam Camp,['miriam camp'],102123,frus,True,False,True,False
Miriam Camps,['miriam camps'],102149,frus,False,False,False,False
Mirian Leitão,"['mirian leitão', 'mirian leitao']",500702,cpdoc,True,False,False,False
Miro Teixeira,['miro teixeira'],500703,cpdoc,True,False,False,False
Misael Pastrana Borrero,['misael pastrana borrero'],110425,frus,False,False,False,False
Mitchell W. Sharp,"['mitchell w. sharp', 'mitchell sharp']",112309,frus,False,False,False,False
Moacir Barcelos Potiguara,['moacir barcelos potiguara'],500704,cpdoc,False,False,False,False
Moacyr Dalla,['moacyr dalla'],500705,cpdoc,False,False,False,False
Mobutu Sese Seko,['mobutu sese seko'],109239,frus,False,False,True,False
Mohamed Ali,['mohamed ali'],109261,frus,True,False,True,False
Mohammad Reza Pahlavi,['mohammad reza pahlavi'],110290,frus,False,False,True,False
Mohammed V,['mohammed v'],109266,frus,True,False,True,False
Mongi Slim,['mongi slim'],112575,frus,False,False,True,False
Monteiro De Carvalho,['monteiro de carvalho'],500706,cpdoc,True,False,False,False
Monteiro De Castro,['monteiro de castro'],500707,cpdoc,True,False,False,False
Monteiro Lobato,['monteiro lobato'],500708,cpdoc,False,False,False,False
Morais Rêgo,"['morais rêgo', 'morais rego']",500709,cpdoc,True,False,True,False
Moreira Lima,['moreira lima'],500710,cpdoc,True,False,True,False
Morris K. Udall,"['morris k. udall', 'morris udall']",113856,frus,False,False,False,False
Morton H. Halperin,"['morton h. halperin', 'morton halperin']",105439,frus,False,False,False,False
Moshe Dayan,['moshe dayan'],103235,frus,False,False,False,False
Moshe Erell,['moshe erell'],104014,frus,False,False,False,False
Moura E Silva,['moura e silva'],500711,cpdoc,True,False,True,False
Moussa Traore,['moussa traore'],113716,frus,False,False,False,False
Mozart Gurgel Valente,['mozart gurgel valente'],500712,cpdoc,True,False,False,False
Munyua Waiyaki,['munyua waiyaki'],114181,frus,False,False,False,False
Murillo Mendes,['murillo mendes'],500713,cpdoc,True,False,False,False
Murilo Badaró,"['murilo badaró', 'murilo badaro']",500714,cpdoc,False,False,False,False
Murrey Marder,['murrey marder'],108506,frus,False,False,False,False
Myron B. Kratzer,"['myron b. kratzer', 'myron kratzer']",107428,frus,False,False,False,False
Márcio Fortes,"['márcio fortes', 'marcio fortes']",500715,cpdoc,True,False,False,False
Márcio Moreira Alves,"['márcio moreira alves', 'marcio moreira alves']",500716,cpdoc,True,False,False,False
Mário Alves,"['mário alves', 'mario alves']",500717,cpdoc,True,False,False,False
Mário David Andreazza,"['mário david andreazza', 'mario david andreazza']",500718,cpdoc,False,False,False,False
Mário De Pimentel Brandão,"['mário de pimentel brandão', 'mario de pimentel brandao']",500719,cpdoc,True,False,False,False
Mário Dias,"['mário dias', 'mario dias']",500720,cpdoc,True,False,True,False
Mário Garnero,"['mário garnero', 'mario garnero']",500721,cpdoc,False,False,False,False
Mário Henrique Simonsen,"['mário henrique simonsen', 'mario henrique simonsen']",116120,frus and cpdoc,True,False,False,False
Mário Lemos,"['mário lemos', 'mario lemos']",500722,cpdoc,True,False,False,False
Mário Melo,"['mário melo', 'mario melo']",500723,cpdoc,True,False,True,False
